Страна,Отрасль,Компания,Год,document_id,Principle_code,Principle_text,Presence,Evidence (Text),Date of analysis,Analysis model
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS05,"Своевременное информирование поставщиков о всех изменениях на стороне заказчика, которые влияют на исполнение текущих договоров и участие в будущих тендерах",absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS06,Ориентация на долгосрочное устойчивое партнерство с поставщиками,explicit_section,Мы стремимся поддерживать с контрагентами взаимовыгодные долгосрочные отношения.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,CtoS07,"Отказ от манипулирования условиями тендера (технические задания, сроки, требования к поставщикам и т. п.) с целью создания преимуществ для поставщиков, которые не являются объективно более эффективными",absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,explicit_section,"Для этого в нашей компании работает Горячая линия комплаенс — инструмент, посредством которого возможно передать сообщение ...",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT03,Запрет преследования заявителей,explicit_section,"Ozon гарантирует отсутствие преследования сотрудников, добросовестно сообщивших о своих подозрениях на Горячую линию.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT04,Гарантия анонимности заявителя и свидетелей,explicit_section,Обращение на Горячую линию может быть передано анонимно.,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,explicit_section,"Просим наших клиентов и партнеров не молчать, если Вы увидите нарушение принципов корпоративной этики ...",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC01,Поддержание высокого уровня качества выполняемой работы,explicit_section,"... качественно и ответственно делаем нашу работу — работаем на результат, добиваемся поставленных перед нами целей ...",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,"... компания ожидает, что все сотрудники будут бережно относиться к рабочей среде, рабочему месту и имуществу компании ...",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC03,Конфиденциальность и информационная безопасность (против утечек),explicit_section,"Любая информация, которую Ozon не раскрывает публично, считается конфиденциальной.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),explicit_section,"Результаты интеллектуального труда, которые были созданы в рамках рабочих обязанностей сотрудников, являются собственностью Ozon.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,"Мы не нарушаем закон ... Мы отвергаем любые виды мошенничества, отмывания денежных средств ...",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC08,Нацеленность на достижение результата,explicit_section,"... работаем на результат, добиваемся поставленных перед нами целей и выполняем обещания ...",04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC09,Поддержание высокого профессионального уровня,absent,,04.04.2026,GPT 5.3-Codex
Russia,Digital,Ozon,2020,digital_russia_ozon_2020,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,"При раскрытии любой информации, связанной с Компанией, мы действуем осмотрительно и осторожно.",04.04.2026,GPT 5.3-Codex
Russia,Digital,Sitronics,2021,digital_russia_sitronics_2021,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,explicit_section,Недопустимо пытаться получать информацию о конкурентах ... предоставлять конфиденциальную информацию.,04.04.2026,GPT 5.3-Codex
